-1.00000000
0.85109060
0.92373464
0.83965281
0.75413223
0.81564375
0.86530612
0.74569356
0.84590444
0.86576629
0.83904817
0.83412888
0.76664808
0.88823912
0.79435236
0.80189915
0.83025956
0.84598854
0.78638184
0.79511202
0.97991632
0.85810811
0.90705128
0.83647325
0.85248447
0.81592787
0.87804878
0.78591343
0.81312741
0.82362460
0.79397394
0.81761658
0.85050973
0.71933962
0.90772317
0.82690406
0.73415493
0.87085714
0.88316583
0.85084746
0.83762887
0.78244275
0.81521739
0.89136905
0.77816712
0.83985294
0.76575342
0.80959302
0.85326954
0.91267123
0.93274336
0.78913386
0.70724638
0.78317152
0.78418451
0.69422777
0.81918819
0.83143508
0.79560440
0.77024070
0.80232558
0.87037037
0.69518717
0.85614035
0.86080586
0.81088710
1.00000000
0.68401487
0.75757576
0.75770925
0.74860335
0.76300578
1.01538462
0.74390244
0.89051095
0.81632653
0.75000000
0.61235955
0.69871795
0.79850746
0.86956522
0.73684211
0.74796748
0.64925373
0.87500000
0.70212766
0.90909091
